condition,query_type,concept,query,success_at_1,success_at_5,first_hit_rank,reciprocal_rank,ndcg_at_5,top_source,top_role,top_score
exam_only,exam_fragment,nullspace,Retrieve material that would help solve this exam-style task: $$Ux = \begin{bmatrix} 2 & 6 & 4 & 8 \\ 0 & 0 & 4 & 4 \\ 0 & 0 & 0 & 0 \end{bmatrix} \begin{bmatrix} x_1 \\ x_2 \\ x_3 \\ x_4 \end{bmatrix} = \begin{bmatrix} b_1 \\ b_2 - b_1 \\ b_3 - 2b_2 + b_1 \end{bmatrix} = c.$$ - (a,0,1,2,0.5,0.7328,mit_linear_algebra_md/spring2015/FinalExamSp15/FinalExamSp15.md,exam,0.37061
exam_only,exam_fragment,nullspace,"Retrieve material that would help solve this exam-style task: - 7. (10 points) Every invertible matrix A equals an orthogonal matrix Q times a positive definite matrix S. This famous fact comes directly from the SVD for the square matrix $A = U\Sigma V^T$ , by choosing $Q = UV^T$ .",0,1,3,0.3333,0.6183,mit_linear_algebra_md/spring2014/Final_s14_draft/Final_s14_draft.md,exam,0.53023
exam_only,exam_fragment,nullspace,"Retrieve material that would help solve this exam-style task: - **2.** (a) What is the 3 by 3 projection matrix $P_a$ onto the line through a=(2,1,2)? - (b) Suppose $P_v$ is the 3 by 3 projection matrix onto the line through v = (1, 1, 1). Find a basis for the column space of the m",1,1,1,1.0,0.9197,mit_linear_algebra_md/spring2015/FinalExamSp15/FinalExamSp15.md,exam,0.34294
exam_only,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: - 5. (a) Are the vectors (0,1,1),(1,0,1),(1,1,0) independent or dependent? - (b) Suppose T is a linear transformation with input space = output space = $\mathbf{R}^3$ . We have a basis u, v, w for $\mathbf{R}^3$ and we k",1,1,1,1.0,0.9047,mit_linear_algebra_md/spring2015/FinalExamSp15/FinalExamSp15.md,exam,0.35078
exam_only,exam_fragment,row_reduction,Retrieve material that would help solve this exam-style task: | Your name: | | | | |-------------|--|--|--| | | | | | | Recitation: | | | | | problem | score | |---------|-------| | 1 | /25 | | 2 | /25 | | 3 | /25 | | 4 | /25 | | 5 | /25 | | 6 | /25 | | 7 | /25 | | total | /175 | F,1,1,1,1.0,0.8503,mit_linear_algebra_md/spring2017/final/final.md,exam,0.72075
exam_only,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: - (a) Write an explicit expression for the solution x to Ax = b in terms of dot products, additions, and multiplications by scalars. - (b) Write A as a sum of four rank-1 matrices. - (c) If we write the matrix $B=A\begin",1,1,1,1.0,1.0,mit_linear_algebra_md/spring2017/final/final.md,exam,0.41966
exam_only,exam_fragment,determinants,"Retrieve material that would help solve this exam-style task: - (b) For a $4 \times 4$ matrix B, the polynomial $\det(B \lambda I)$ has three roots $\lambda = 1, 0.4, -0.7$ . You find that, for some vector x, the vector $B^n x$ is getting longer and longer as n grows. It must be th",1,1,1,1.0,0.906,mit_linear_algebra_md/spring2017/final/final.md,exam,0.4012
exam_only,exam_fragment,column_space,"Retrieve material that would help solve this exam-style task: The 5 ⇥ 5 matrix * A * has a QR decomposition where * R * is the diagonal matrix with 1*,* 2 *,* 3 *,* 4 *,* 5 on the diagonal, and 0 o↵ the diagonal. 5. (a) (3 pts.) If * a * 5 is the fifth column of * A *, what is k* a",0,1,4,0.25,0.4307,mit_linear_algebra_md/spring2019/final/final.md,exam,0.30871
exam_only,exam_fragment,row_reduction,Retrieve material that would help solve this exam-style task: (1) Compute the determinant of $\begin{bmatrix} -1 & 2 & 5 & -3 \\ 1 & -3 & -3 & 2 \\ -2 & 7 & 8 & -5 \\ -4 & 7 & 2 & -1 \end{bmatrix} \text{ by row reduction/product of pivots.}$ (2) Compute the determinant of $$\begin{,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2021/Final/Final.md,exam,0.38579
exam_only,exam_fragment,linear_systems,"Retrieve material that would help solve this exam-style task: (6) Compute the pseudo-inverse A + of A, and explain how you got it (your answer for A + should be a 2 × 3 matrix with explicit numbers as entries). (5 pts) (7) Use A + to compute a least squares solution to Av = 1 1 1 (",0,0,0,0.0,0.0,mit_linear_algebra_md/spring2021/Final/Final.md,exam,0.3973
exam_only,exam_fragment,basis_dimension,Retrieve material that would help solve this exam-style task: The goal of principal component analysis (PCA) is to diagonalize the covariance matrix: where $$P = \frac{1}{n} \begin{bmatrix} n-1 & -1 & \dots & -1 \\ -1 & n-1 & \dots & -1 \\ \vdots & \vdots & \ddots & \vdots \\ -1 & ,0,1,2,0.5,0.6934,mit_linear_algebra_md/spring2021/Final/Final.md,exam,0.5335
exam_only,exam_fragment,linear_systems,Retrieve material that would help solve this exam-style task: $$\begin{pmatrix} 1 & 1 & 1 \\ 0 & 0 & 1 \\ 0 & 0 & 1 \end{pmatrix}$$ $$0 = \begin{vmatrix} 1 - x & 1 & 1 \\ 0 & -x & 1 \\ 0 & 0 & 1 - x \end{vmatrix} = (1 - x)^{2} (-x)$$ Solution: The eigenvalues are $\lambda_1=1$ (thi,0,0,0,0.0,0.0,flipped_md/handin/final/final.md,exam,0.18941
exam_only,exam_fragment,row_reduction,"Retrieve material that would help solve this exam-style task: - (a) How do you know that the pivots are positive, so $\sqrt{D}$ gives real numbers? - (b) From $A^{T}A = R^{T}R$ show that the matrix $Q = AR^{-1}$ has orthonormal columns (what is the test?). Then we have A = QR. - (c",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2000/final-fall-00/final-fall-00.md,exam,0.29567
exam_only,exam_fragment,row_reduction,Retrieve material that would help solve this exam-style task: | 1) | M2 | 2-131 | PO. Persson | 2-088 | 2-1194 | persson | |-----|-----|-------|--------------|-------|--------|---------| | 2) | M2 | 2-132 | I. Pavlovsky | 2-487 | 3-4083 | igorvp | | 3) | М3 | 2-131 | I. Pavlovsky |,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2002/final/final.md,exam,0.45441
exam_only,exam_fragment,column_space,Retrieve material that would help solve this exam-style task: - 7 (10 pts.) (Do two of the three problems below. Please avoid any confusion to the graders as to which two you chose.) - (a) All you are told about a 100 by 100 matrix is that all of its entries are even integers. Must,0,1,4,0.25,0.4307,mit_linear_algebra_md/fall2008/final1806-f08/final1806-f08.md,exam,0.54167
exam_only,exam_fragment,basis_dimension,Retrieve material that would help solve this exam-style task: starting with $$u(0) = \begin{bmatrix} 3 \\ 0 \end{bmatrix}$$ . (Note the minus sign.) The $3 \times 3$ matrix A satisfies $\det(tI - A) = (t - 2)^3$ . The matrix $$A = \begin{bmatrix} 1 & 0 \\ C & 1 \end{bmatrix}$$ (b) ,1,1,1,1.0,0.9829,mit_linear_algebra_md/fall2010/final-1806-f10/final-1806-f10.md,exam,0.41683
exam_only,exam_fragment,linear_systems,"Retrieve material that would help solve this exam-style task: $$Q = \begin{pmatrix} \frac{1}{\sqrt{2}} & 0 & \frac{1}{2} \\ 0 & \frac{1}{\sqrt{2}} & \frac{1}{2} \\ -\frac{1}{\sqrt{2}} & 0 & \frac{1}{2} \\ 0 & -\frac{1}{\sqrt{2}} & \frac{1}{2} \end{pmatrix}, \ R = \begin{pmatrix} 1 ",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2017/final/final.md,exam,0.66296
exam_only,exam_fragment,row_reduction,"Retrieve material that would help solve this exam-style task: ## Final Examination in Linear Algebra: 18.06 May 18, 1998 9:00{12:00 Professor Strang Your name is: Please circle your recitation: 1) M2 2-132 M. Nevins 2-588 3-4110 monica@math 2) M3 2-131 A. Voronov 2-246 3-3299 voron",1,1,1,1.0,0.906,mit_linear_algebra_md/spring1998/final-98/final-98.md,exam,0.48077
exam_only,exam_fragment,linear_maps,Retrieve material that would help solve this exam-style task: $$A = \underbrace{\begin{pmatrix} 0 & 0 & 0 & 1 & 0 & 0 \\ 0 & 0 & 0 & 1 & 0 & 0 \\ 0 & 0 & 0 & 0 & 1 & 0 \\ 0 & 0 & 0 & 0 & 0 & 0 \\ 0 & 1 & 0 & 0 & 0 & 0 \\ 0 & 0 & 1 & 0 & 0 & 0 \end{pmatrix}}_{P} \underbrace{\begin{p,0,1,5,0.2,0.3869,mit_linear_algebra_md/spring2007/final/final.md,exam,0.3959
exam_only,exam_fragment,row_reduction,"Retrieve material that would help solve this exam-style task: - (a) The complete solution to Ax = b is $x = \underline{\hspace{1cm}}$ - (b) $A^{\mathrm{T}}y = c$ can be solved for which column vectors $c = (c_1, c_2, c_3, c_4)$ ? (Asking for conditions on the c's, not just c in $\m",1,1,1,1.0,1.0,mit_linear_algebra_md/spring2008/final-1806-S08/final-1806-S08.md,exam,0.4094
exam_only,exam_fragment,linear_maps,Retrieve material that would help solve this exam-style task: Consider this linear transformation $t\colon \mathbb{R}^2 \to \mathbb{R}^2.$ $$t\begin{pmatrix} x \\ y \end{pmatrix} = \begin{pmatrix} 3x + 2y \\ 3x + 8y \end{pmatrix}$$ We will illustrate that the eigenvalues are a feat,1,1,1,1.0,1.0,flipped_md/handin/final/final.md,exam,0.20791
exam_only,exam_fragment,linear_systems,"Retrieve material that would help solve this exam-style task: **Solution**: To find the inverse image of $\vec{w}_1$ , we get this linear system. $$x + y = 3$$ $\xrightarrow{-\rho_1 + \rho_2}$ $x + y = 3$ $x + z = 4$ $-y + z = 1$ $$h^{-1}\begin{pmatrix} 3\\4 \end{pmatrix} = \left\{",0,1,2,0.5,0.6309,flipped_md/handin/final/final.md,exam,0.20853
exam_only,exam_fragment,row_reduction,Retrieve material that would help solve this exam-style task: $$\operatorname{Rep}_{\mathbf{D}}(\vec{\beta}_1) = \begin{pmatrix} 1/2 \\ -1 \end{pmatrix}$$ $$\begin{pmatrix} 2 \\ 0 \end{pmatrix} = c_1 \begin{pmatrix} 0 \\ 4 \end{pmatrix} + c_2 \begin{pmatrix} -1 \\ 1 \end{pmatrix}$$,0,1,2,0.5,0.6309,flipped_md/handin/final/final.md,exam,0.50872
exam_only,exam_fragment,basis_dimension,"Retrieve material that would help solve this exam-style task: $$P^{-1} = \operatorname{Rep}_{\hat{B},B}(id) = \begin{pmatrix} 1/2 & 0 & 1/2 \\ 1/2 & 1 & 1/2 \\ 1/2 & -1 & -1/2 \end{pmatrix}$$ b) Find the change of basis matrix $P = \operatorname{Rep}_{B,\hat{B}}(\operatorname{id})$",1,1,1,1.0,1.0,flipped_md/handin/final/final.md,exam,0.18901
exam_only,exam_fragment,linear_systems,Retrieve material that would help solve this exam-style task: The proof of the first depends on showing that under a isomorphism the image of a domain basis is a range basis. The proof of the second depends on giving an explicit isomorphism from an n-dimensional domain to $\mathbb{,0,0,0,0.0,0.0,mit_linear_algebra_md/fall2008/final1806-f08/final1806-f08.md,exam,0.05454
exam_only,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: $$\begin{pmatrix} a \\ b \\ c \end{pmatrix} \mapsto \begin{pmatrix} a \\ b \end{pmatrix}$$ takes a 3-dimensional domain to a 2-dimensional range. Its null space is the z-axis, so its nullity is 1. This example shows the ",0,0,0,0.0,0.0,flipped_md/handin/final/final.md,exam,0.25641
exam_only,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: In moving from domain to range, this maps drops a dimension. We can account for it by thinking that each output point absorbs a one-dimensional set. 2.14 *Theorem* A linear map's rank plus its nullity equals the dimensio",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2008/final1806-f08/final1806-f08.md,exam,0.03181
exam_only,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: $$\mathscr{R}(d/dx) = \{\, d \cdot x + e \mid d, e \in \mathbb{R} \} = \mathfrak{P}_1$$ (the linear polynomial $dx + e \in \mathcal{P}_1$ is the image of any antiderivative $(d/2)x^2 + ex + C$ , where $C \in \mathbb{R}$ ",0,0,0,0.0,0.0,flipped_md/handin/final/final.md,exam,0.05025
exam_only,exam_fragment,nullspace,Retrieve material that would help solve this exam-style task: This shows the inverse images $h^{-1}(0)$ and $h^{-1}(1)$ lined up on the z axis. So h breaks the domain into stacked planes—any two inverse images $h^{-1}(r_1)$ and $h^{-1}(r_2)$ are collections of domain vectors whose ,0,1,2,0.5,0.6934,flipped_md/handin/midterm/midterm.md,exam,0.03652
exam_only,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: (the linear polynomial $dx + e \in \mathcal{P}_1$ is the image of any antiderivative $(d/2)x^2 + ex + C$ , where $C \in \mathbb{R}$ ). This is its null space. $$\mathcal{N}(d/dx) = \{0x^2 + 0x + c \mid c \in \mathbb{R}\}",1,1,1,1.0,0.8772,mit_linear_algebra_md/fall2005/final-1806-F05/final-1806-F05.md,exam,0.03882
exam_only,exam_fragment,rank,Retrieve material that would help solve this exam-style task: Example Suppose that a map h between real spaces is represented by this. $$H = \begin{pmatrix} 1 & 2 & 1 \\ 2 & 3 & 0 \end{pmatrix}$$ The domain has dimension 3 and the codomain has dimension 2 so h: $\mathbb{R}^3 \to \m,0,0,0,0.0,0.0,flipped_md/handin/final/final.md,exam,0.13864
exam_only,exam_fragment,row_reduction,Retrieve material that would help solve this exam-style task: $$\begin{vmatrix} 1 & 2 & 3 \\ 4 & 5 & 6 \\ 7 & 8 & 9 \end{vmatrix} = 1 \cdot 5 \cdot 9 + 2 \cdot 6 \cdot 7 + 3 \cdot 4 \cdot 8 - 7 \cdot 5 \cdot 3 - 8 \cdot 6 \cdot 1 - 9 \cdot 4 \cdot 2 = 0$$ $$\begin{pmatrix} 1 & 2 & ,0,0,0,0.0,0.0,mit_linear_algebra_md/fall2003/final/final.md,exam,0.46127
exam_only,exam_fragment,linear_systems,"Retrieve material that would help solve this exam-style task: - 1. Consider $\mathcal{P}_2$ . - a) We could verify that $B = \langle x^2 + x, x^2, x^2 + 1 \rangle$ is a basis (but we won't, just in the interests of time). What is the dimension of $\mathcal{P}_2$ ? Solution: There a",0,0,0,0.0,0.0,flipped_md/handin/final/final.md,exam,0.05295
exam_only,exam_fragment,basis_dimension,"Retrieve material that would help solve this exam-style task: $$\vec{\beta_1} \stackrel{\text{id}}{\longmapsto} \vec{\beta_1} \quad \vec{\beta_2} \stackrel{\text{id}}{\longmapsto} \vec{\beta_2} \quad \vec{\beta_3} \stackrel{\text{id}}{\longmapsto} \vec{\beta_3}$$ Next, represent th",1,1,1,1.0,1.0,flipped_md/handin/final/final.md,exam,0.05135
exam_only,exam_fragment,basis_dimension,"Retrieve material that would help solve this exam-style task: $$B = \langle 1 - x, 1 + x + x^2, x^2 \rangle$$ $\hat{B} = \langle 1 + x^2, 1 + x, 1 \rangle$ $$D = \langle \begin{pmatrix} 2 \\ 1 \end{pmatrix}, \begin{pmatrix} 0 \\ 2 \end{pmatrix} \rangle \quad \hat{D} = \mathcal{E}_2",1,1,1,1.0,1.0,flipped_md/handin/final/final.md,exam,0.24921
exam_only,exam_fragment,basis_dimension,Retrieve material that would help solve this exam-style task: $$1 + x + x^2 = c_1 \cdot (1 - x) + c_2 \cdot (1 + x + x^2) + c_3 \cdot (x^2)$$ $$\operatorname{Rep}_{B}(1+x) = \begin{pmatrix} 0 \\ 1 \\ -1 \end{pmatrix}$$ $$1 = c_1 \cdot (1 - x) + c_2 \cdot (1 + x + x^2) + c_3 \cdot (,1,1,1,1.0,0.9558,flipped_md/handin/midterm/midterm.md,exam,0.1968
exam_only,exam_fragment,basis_dimension,"Retrieve material that would help solve this exam-style task: $$B = \langle 1 - x, 1 + x + x^2, x^2 \rangle$$ $\hat{B} = \langle 1 + x^2, 1 + x, 1 \rangle$ $$\begin{array}{ccc} V_{wrt\;B} & \xrightarrow{h} & V_{wrt\;B} \ & & & & & & & \downarrow \ & & & & & \downarrow \ & & & &$$ 1",0,1,2,0.5,0.6309,mit_linear_algebra_md/spring2015/FinalExamSp15/FinalExamSp15.md,exam,0.06601
exam_only,exam_fragment,basis_dimension,"Retrieve material that would help solve this exam-style task: 2.4 Lemma A transformation t is diagonalizable if and only if there is a basis $B = \langle \vec{\beta}_1, \dots, \vec{\beta}_n \rangle$ and scalars $\lambda_1, \dots, \lambda_n$ such that $t(\vec{\beta}_i) = \lambda_i \",1,1,1,1.0,1.0,flipped_md/handin/final/final.md,exam,0.14932
exam_only,exam_fragment,linear_systems,"Retrieve material that would help solve this exam-style task: **Proof** Bring the matrix to reduced echelon form. Then the row rank equals the number of leading entries since that equals the number of nonzero rows. Then also, the number of leading entries equals the column rank bec",0,0,0,0.0,0.0,mit_linear_algebra_md/fall2000/final-fall-00/final-fall-00.md,exam,0.06821
exam_only,exam_fragment,linear_systems,"Retrieve material that would help solve this exam-style task: with infinitely many solutions, that is, more than just the trivial solution. $$\left\{ \begin{pmatrix} c_1 \\ c_2 \\ c_3 \end{pmatrix} = \begin{pmatrix} -1 \\ -2 \\ 1 \end{pmatrix} c_3 \mid c_3 \in \mathbb{R} \right\}$$",1,1,1,1.0,1.0,flipped_md/handin/midterm/midterm.md,exam,0.49176
exam_only,exam_fragment,linear_systems,Retrieve material that would help solve this exam-style task: $$S = \left\{ \begin{pmatrix} x \\ y \end{pmatrix} = \begin{pmatrix} 3 \\ 2 \end{pmatrix} + \begin{pmatrix} 1 \\ 4 \end{pmatrix} \cdot t \mid t \in \mathbb{R} \right\}$$ - b) Set t = 2 to get another point in this set. -,0,0,0,0.0,0.0,flipped_md/handin/final/final.md,exam,0.47335
